file_name,clean,noise,snr
18484.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,-3.1851542268675015
18485.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,10.870831996484203
18486.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-4.854619448260871
18487.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,-2.228351248282703
18488.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,9.576866828420732
18489.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,-0.1246028347215633
18490.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,9.537482647499951
18491.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,1.4949819540643228
18492.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,7.094931632105186
18493.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,1.8273207711136386
18494.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,-1.0781955540353638
18495.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,14.705027186393258
18496.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,0.8007931787253875
18497.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,12.442250168815345
18498.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-4.381421837886485
18499.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,7.7303242457388865
18500.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,8.19276400524307
18501.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,-0.2650108251026029
18502.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,4.684343621049633
18503.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,-0.5356096669449006
18504.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,6.282946186152709
18505.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,2.762471941448461
18506.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,14.981087010024241
18507.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,-1.316258526922136
18508.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,0.7729291252368098
18509.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,11.444073158037602
18510.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,2.801673572501353
18511.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,12.548205664054352
18512.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,8.204344782262442
18513.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,-1.4984507238031508
18514.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,-2.7358188886619095
18515.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-1.4645406468669009
18516.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-3.876807310464767
18517.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,-1.6429647046828344
18518.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,-0.46987765338127874
18519.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,14.431123015473798
18520.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,5.406552537809082
18521.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,13.936943524734138
18522.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,-1.2470389470253362
18523.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,0.29186098676483585
18524.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,3.191150742234541
18525.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,9.789221727222806
18526.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,-0.5551584156413081
18527.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,10.5110146949939
18528.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,14.170371820017094
18529.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,-0.026694451134698927
18530.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,-3.74017807059277
18531.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,-1.511804475578944
18532.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-1.485489409265599
18533.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,4.363925419322023
18534.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,4.401272556273277
18535.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,4.996449526140456
18536.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,13.415131900336615
18537.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,11.891457713604645
18538.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,4.8543681558496266
18539.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,0.7189798829054328
18540.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,9.474251026185438
18541.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,-4.278979718591922
18542.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,-2.626029349405068
18543.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,13.545088182297517
18544.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,0.8783392241439469
18545.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,0.06679147141111841
18546.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-3.5840457218661825
18547.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,-1.9041499358926872
18548.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,5.593554138990086
18549.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,2.996840871713349
18550.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,11.82628762559046
18551.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,10.157815796462478
18552.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,11.604326063276059
18553.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,8.957591550259114
18554.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,5.256841672373169
18555.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,9.134271985132209
18556.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,8.954434542318852
18557.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,13.576217821318842
18558.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,8.959945915039512
18559.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,0.36380727016431136
18560.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,4.246799500717335
18561.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,5.836612739443339
18562.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-0.6985347675535092
18563.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,5.756218781215068
18564.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,6.353511622392913
18565.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,6.072063470205
18566.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,3.651255476152069
18567.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,9.07246159521015
18568.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,14.076111763774508
18569.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,0.32244889559454926
18570.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,0.9874602898472307
18571.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,2.2852258012598714
18572.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,5.893511765757335
18573.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,12.91543606643117
18574.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,2.8187361326778504
18575.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,11.222874597586205
18576.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-3.9766134030574674
18577.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,12.938484408497109
18578.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,7.40503106629358
18579.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,14.085043198685067
18580.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,1.4966688629293468
18581.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,-1.7677345260958233
18582.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,-2.216109291352004
18583.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,4.973605872226166
18584.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,1.6134303044762222
18585.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,14.151738779140002
18586.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,10.75247948587587
18587.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,13.152419130158306
18588.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,1.835835768124785
18589.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,13.7760290650724
18590.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,10.286749127627552
18591.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,-2.5358929433343214
18592.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-4.6375570346016275
18593.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,11.206429425915598
18594.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,8.606211484267906
18595.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,-2.6249424987935677
18596.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,-2.9807925295183835
18597.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,14.135926035190739
18598.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,-3.457527123734958
18599.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,3.7092197810386907
18600.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,2.431998064186107
18601.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,1.9072567023075404
18602.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,12.507555517531653
18603.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,6.611774308761538
18604.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,10.533815523756385
18605.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-2.563726083951703
18606.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,5.444120860570472
18607.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,12.268988749020354
18608.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,8.098679130493032
18609.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,4.053270668834408
18610.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,6.005357595228089
18611.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,9.766042194592115
18612.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,-4.444152715371576
18613.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,10.828118648373879
18614.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,-2.091324574189648
18615.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,6.5992565119748425
18616.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,2.0555135568730942
18617.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,14.347304927218207
18618.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-4.385368340956159
18619.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,-2.869331426680659
18620.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,14.879947495303457
18621.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,-4.869437907813916
18622.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,7.615076115291835
18623.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,14.900967935620596
18624.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,-1.4583972618530483
18625.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,14.540192329291845
18626.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,5.913521699574654
18627.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,6.076645097856002
18628.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,-4.939973936178175
18629.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,3.704505852052906
18630.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,12.758557355495947
18631.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,2.294103984788627
18632.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,-2.5266435589408776
18633.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,6.147118041541293
18634.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,13.238373117096478
18635.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-4.838953686982499
18636.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,2.223424121789137
18637.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,0.12510027767471454
18638.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,1.4192946375320248
18639.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,-2.182246986858707
18640.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,-1.6543098984444171
18641.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,-0.9605103015399719
18642.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,-1.5728517798153474
18643.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,5.5930253813757975
18644.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,0.46192861933100904
18645.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,10.442687784448708
18646.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,10.439037070925792
18647.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,10.073738729461661
18648.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-4.472781433647146
18649.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,14.368710081494767
18650.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,-3.9434919895630904
18651.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,2.7887254584880528
18652.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-1.9450991667751083
18653.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,-2.7267544708180003
18654.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,7.275230900452345
18655.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,13.327084287897543
18656.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,7.890238250917432
18657.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,2.2128072041018254
18658.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,3.5934810917456694
18659.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,13.998773790778749
18660.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,-3.3263797571719955
18661.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,9.260028176623145
18662.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,6.179423060210604
18663.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,9.135835665918869
18664.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,9.238457253479455
18665.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-3.253253886280043
18666.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-3.466073945631698
18667.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,-2.6368235005473384
18668.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,-3.750160760715493
18669.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,11.177254197371616
18670.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,2.02249322787466
18671.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,0.6874400856196239
18672.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,6.856695527685639
18673.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,3.9516850142767668
18674.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,11.772998674388752
18675.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,9.023116496715058
18676.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,0.563556887559149
18677.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,-0.3510427927897175
18678.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-3.915138322260956
18679.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,-1.0446029728375605
18680.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,-0.9573996954558917
18681.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,8.123330597604477
18682.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,9.386987407847512
18683.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,-4.8531822206256425
18684.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,1.2980284374405304
18685.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,10.667500774277496
18686.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,2.1613377321148786
18687.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,11.594269468236462
18688.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,3.7076267796884887
18689.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,13.59974397170592
18690.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,13.103540327345957
18691.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,2.171881116726926
18692.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,7.451343502475947
18693.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,9.345417380582857
18694.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,1.8418829072462728
18695.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-0.7370442555188994
18696.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,8.87045044117749
18697.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,3.5314614289462876
18698.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,5.427640482675922
18699.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,-1.1375387947259474
18700.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,-4.708549717147106
18701.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,6.5841732618782345
18702.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,2.0462988332813525
18703.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,5.776319680151893
18704.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,2.4465380372215817
18705.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,1.577687098737972
18706.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,5.029272611745301
18707.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,-3.8750412926315425
18708.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-2.968260584085378
18709.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,12.41658338433661
18710.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,4.292211556122916
18711.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,7.000131003765082
18712.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-2.4405632041948166
18713.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,-1.4923387235499552
18714.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,-1.815880285572673
18715.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,1.7316048527450079
18716.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,7.286791342081507
18717.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,0.1421649494005628
18718.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,6.396712047031647
18719.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,-2.7248028509689637
18720.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,12.429411517528461
18721.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,2.1982422483878894
18722.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,11.63055229820593
18723.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,11.637552789678242
18724.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,2.9771240778296115
18725.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-2.6258311919346333
18726.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-1.1291647278453265
18727.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,5.0661576071958585
18728.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,5.090318669193314
18729.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,6.163970054357975
18730.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,-1.2434021866481704
18731.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,9.855916908331192
18732.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,4.1090608809058775
18733.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,13.114544566716734
18734.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,6.825828230445177
18735.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,9.29707225775916
18736.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,8.7701744943049
18737.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,14.259038610242737
18738.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,14.32478003000753
18739.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,7.395752782251606
18740.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,7.0473892324305165
18741.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,-3.850202114726622
